Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
1152555,2020-04-26 01:48:43,6011148190095209,fraud_Kemmer-Buckridge,misc_pos,11.07,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04,2f1809fa5264771754e35f125715a52c,1366940923,37.425059999999995,-123.080755,0
596825,2019-09-09 22:53:45,38052002992326,fraud_Morissette PLC,shopping_pos,3.81,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995-09-11,16e994ba592c1e69409a34e55a84f6f5,1347231225,29.694924,-95.422628,0
999363,2020-02-13 23:13:49,4657269323674365,fraud_Kris-Weimann,misc_net,857.84,Alicia,Mitchell,F,125 Kristen Dale,Grand Ridge,FL,32442,30.7148,-85.021,3699,Art gallery manager,1948-09-07,ba2717e724957e3fc3295bad13663873,1360797229,31.526605,-85.539495,1
558122,2019-08-26 00:16:16,3582402971899057,"fraud_Kerluke, Kertzmann and Wiza",misc_net,1.22,Michele,Patrick,F,557 Lynn Garden Suite 907,Spirit Lake,ID,83869,47.9657,-116.868,4161,Production manager,1957-06-12,1dd6fb9a1713e17312950f5eef1a7a58,1345940176,48.093135,-117.664354,0
51878,2019-01-31 13:38:31,372382441451095,"fraud_Schneider, Hayes and Nikolaus",food_dining,15.92,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,b8d9716359891f3c8f2bd51a3d613232,1328017111,41.35747,-74.204084,0
146226,2019-03-20 00:40:20,180046617132290,fraud_Lockman Ltd,grocery_pos,101.63,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",1942-04-17,7f6a1100f91b743a9bb6af5ba4ebf1b0,1332204020,37.919996000000005,-88.834979,0
3671,2019-01-03 03:17:36,340187018810220,fraud_Strosin-Cruickshank,grocery_pos,315.34,Misty,Hart,F,27954 Hall Mill Suite 575,San Antonio,TX,78208,29.44,-98.459,1595797,Horticultural consultant,1960-10-28,0ffc2b7dae4c33883f14ac60283d4027,1325560656,28.953283000000003,-97.806528,1
313888,2019-05-31 23:38:57,6011367958204270,"fraud_Torp, Muller and Borer",health_fitness,77.78,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,bc1aae1fa85bccbf1374e3f4cd29d435,1338507537,40.480041,-81.948779,0
699534,2019-10-26 03:12:33,3576511691045060,fraud_Vandervort-Funk,grocery_pos,63.42,Leah,Garner,F,147 Mckinney Run Apt. 743,Ehrhardt,SC,29081,33.1044,-81.0221,1352,"Engineer, materials",1992-10-08,9439234ae578b20d822282d6b75f7429,1351221153,32.255668,-81.660188,0
1228623,2020-05-27 22:30:21,3568255211412877,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,854.49,Timothy,Gomez,M,707 Anthony Causeway,Leo,IN,46765,41.2249,-85.0301,5341,Biomedical engineer,1994-11-24,ea04e942b8c1d2af34083d6d607bf9cd,1369693821,41.341922,-84.82167199999999,1
762767,2019-11-23 01:56:20,347612609554823,fraud_Kutch and Sons,grocery_pos,307.3,Robert,James,M,18316 Cannon Place,Newport,ME,4953,44.8393,-69.2675,3228,Lexicographer,1995-12-28,07d89b7524c35505c928347440965487,1353635780,44.448152,-69.971027,1
915632,2019-12-29 23:14:55,4906628655840914250,fraud_Smith-Stokes,misc_pos,18.38,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,6c41f548bc36b10f2a9a1ce12cdddb7e,1356822895,25.227928,-82.32575899999999,0
900456,2019-12-27 00:52:48,4425161475596168,fraud_Friesen Inc,shopping_pos,6.31,Brooke,Fisher,F,815 Heather Divide Apt. 965,San Angelo,TX,76905,31.4647,-100.39,103927,Drilling engineer,1962-06-27,d498352c832e4b5f49f7c65f7400d6e3,1356569568,31.270992,-100.212155,0
81522,2019-02-17 23:54:50,213125815021702,"fraud_Labadie, Treutel and Bode",shopping_net,869.13,Adam,Kirk,M,40847 Stark Junctions,Big Indian,NY,12410,42.074,-74.453,397,Psychiatrist,1931-09-12,ad78253c3c01926240b18550fb5240f9,1329522890,41.281537,-74.337642,1
449126,2019-07-18 21:57:24,30242921189660,fraud_Skiles LLC,home,21.55,Dalton,Jones,M,3304 Hernandez Run,Afton,MI,49705,45.3637,-84.4695,937,Technical brewer,1958-04-06,ff8368895be5ce7e21492d2b8e2a9f20,1342648644,44.565687,-83.535909,0
537391,2019-08-18 19:01:05,3567879740649740,fraud_Cruickshank-Mills,entertainment,3.32,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",1958-08-14,7d2f581fc4540ec766f1a465c7885ec1,1345316465,44.019274,-75.521793,0
564843,2019-08-28 15:11:21,639023984367,fraud_Schiller Ltd,personal_care,27.72,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,1991-06-05,10cdeb936b62ebd81792b5fba5c6d283,1346166681,43.685909,-75.247283,0
1012863,2020-02-22 00:42:34,6011399591920186,fraud_Kunde-Sanford,misc_net,2.91,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,1973-10-14,268e120832ca2b1c9e391ffe45a7d2e0,1361493754,41.739539,-73.904136,0
152634,2019-03-23 11:18:59,6540981358631302,fraud_Padberg-Welch,grocery_pos,279.99,Bryan,Torres,M,152 James Centers Apt. 768,Detroit,MI,48221,42.426,-83.15,673342,Retail manager,1967-06-19,9fa35770f1ba9a0cbf428028b9459a01,1332501539,42.368479,-83.725305,1
743514,2019-11-14 07:08:12,376944481517097,fraud_Erdman-Kertzmann,gas_transport,58.77,Tiffany,Stephens,F,1447 Ryan Lodge,Grand Bay,AL,36541,30.4983,-88.3282,15647,"Scientist, physiological",1957-12-26,127a66287ba59e63d136d96152727610,1352876892,30.024298,-87.56994,0
260905,2019-05-10 04:55:51,378006354724784,"fraud_Mosciski, Gislason and Mertz",grocery_pos,105.57,Christopher,Matthews,M,433 John Heights Apt. 849,Etlan,VA,22719,38.5095,-78.2638,395,Senior tax professional/tax inspector,1982-01-07,8db8fe07a9f54d7d1ba3a026770a9e59,1336625751,39.202403,-78.130399,0
673237,2019-10-13 23:13:27,6547670341037171,"fraud_Rodriguez, Yost and Jenkins",misc_net,866.65,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017,39.8839,-75.4669,348,Management consultant,1945-05-05,39187f846c337572a87ee6199c7139f5,1350170007,40.478682,-75.146289,1
51182,2019-01-30 22:03:31,38817501916673,fraud_Leannon-Nikolaus,travel,8.84,Molly,Marshall,F,880 Andrea Greens Suite 241,Crouse,NC,28033,35.4359,-81.3385,2749,Armed forces technical officer,1997-08-08,e5b59da70fe7b487607785a2b2c60696,1327961011,35.057815000000005,-80.656651,1
1293040,2020-06-20 01:07:59,630451534402,fraud_Rowe-Vandervort,grocery_net,25.5,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,c5be6e404e255e13f0cababf29c29ae5,1371690479,46.436771,-86.062703,0
830930,2019-12-11 00:57:42,3557442674264531,fraud_Kilback LLC,grocery_pos,297.42,Angela,Edwards,F,486 Wilkins Pines,Lithopolis,OH,43136,39.8013,-82.8125,460,"Lecturer, higher education",2004-06-19,9bf01c55ffc9468cf5cac56e03985ad9,1355187462,40.769676,-82.41466199999999,1
1071060,2020-03-21 01:42:22,4640395708703,"fraud_Connelly, Reichert and Fritsch",gas_transport,38.24,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,1951-06-13,4fd35ca5840b7880e1aa5defe5bac37a,1363830142,31.452758000000003,-92.270347,0
627916,2019-09-23 18:27:20,4464457352619,fraud_Metz-Boehm,shopping_pos,4.53,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,d29b355b2567f2328e1a9fe77c82b277,1348424840,28.980383000000003,-83.658979,0
22338,2019-01-14 07:50:14,180031190491743,fraud_Spencer PLC,entertainment,522.21,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,eb652dd96f7eaaf28a0d579da8d42178,1326527414,31.63293,-88.401395,1
516317,2019-08-11 13:10:01,3560318482131952,fraud_Dibbert-Green,entertainment,14.54,William,Skinner,M,524 Wu Spurs Suite 894,Mount Hope,AL,35651,34.4793,-87.4769,1312,"Librarian, academic",1955-02-01,1f6de8fd463fadad6d0489fdb89b8623,1344690601,34.243407,-88.328513,0
1065726,2020-03-17 22:59:39,3565414434959494,fraud_Medhurst PLC,shopping_net,1080.63,Ryan,Arnold,M,2056 Michael Wells Apt. 348,Prairie Creek,IN,47869,39.4336,-87.4101,137,Materials engineer,1967-03-12,d7584da766c27e2595498502d596dee5,1363561179,39.249842,-87.495352,1
627990,2019-09-23 18:53:38,6011542681743618,"fraud_Hartmann, Rowe and Hermann",travel,2.22,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,f81926e16ed3ee6aaf2c38a1db767287,1348426418,37.954243,-79.122235,0
869382,2019-12-20 00:39:22,371226440126102,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,50.56,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,f20f61814a70d4a3fa695f77c04c36b9,1355963962,38.934427,-88.386034,0
573029,2019-08-31 18:49:09,3537797820923602,fraud_Kutch and Sons,grocery_pos,354.81,Christie,Mendoza,F,53142 Katrina Roads Suite 889,Monitor,WA,98836,47.4852,-120.4158,584,Medical technical officer,1969-03-20,5ba21dc463d9fdf064646c2f4b5f759e,1346438949,47.771743,-121.103872,1
1193688,2020-05-13 12:50:35,4809701904914,fraud_Erdman-Ebert,personal_care,112.41,Sabrina,Nolan,F,312 Eric Expressway Apt. 014,Phenix City,AL,36869,32.4204,-85.0796,59744,Chemical engineer,1984-02-07,b85574c3ad16b6f514ca42defbe58bb1,1368449435,33.248991,-85.456903,0
1223859,2020-05-26 06:01:04,3558652751678952,fraud_Murray-Smitham,grocery_pos,115.23,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,1931-01-26,1bd7251ed2c251a629b0736e191ac89b,1369548064,31.962327,-93.801921,0
657387,2019-10-06 23:16:54,639030014711,fraud_Stracke-Lemke,grocery_pos,343.55,Stephen,Lopez,M,696 Matthew Ford Suite 157,Olmsted,IL,62970,37.1935,-89.0933,639,Mechanical engineer,1982-08-01,958aea9dfd226a9305775238ddd3958c,1349565414,37.615013,-89.419529,1
995659,2020-02-11 00:11:56,38580485618059,fraud_Parisian and Sons,gas_transport,73.0,Teresa,Clark,F,1323 Derek Mission,Noonan,ND,58765,48.8856,-103.0098,248,Industrial/product designer,1968-05-13,e0f4bef69b34478bb13dde540db6ad6f,1360541516,49.31788,-103.735658,0
987085,2020-02-06 16:41:08,3596357274378601,fraud_Bartoletti and Sons,personal_care,47.53,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,1973-05-27,681b468dc7ac4e75accf5b2372126337,1360168868,40.202496999999994,-78.01324,0
1210556,2020-05-21 05:03:39,3567697931646329,fraud_Corwin-Gorczany,misc_net,814.18,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,12d6054902b5fea4b63796bcaf9f27a1,1369112619,41.387253,-74.216732,1
119982,2019-03-08 23:19:44,4060579726528237,fraud_Kuhic LLC,shopping_net,1126.12,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,1948-11-14,a0ab9c2a562406155749374655367908,1331248784,38.705809,-96.171781,1
128264,2019-03-11 18:50:31,36722699017270,"fraud_Cole, Hills and Jewess",home,12.94,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,bbc4b1daa0f3a540a63abb46ed359ccc,1331491831,33.817582,-111.483905,0
82752,2019-02-18 14:26:16,4708992452821239,"fraud_Schoen, Nienow and Bauch",personal_care,1.34,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",1938-09-08,fe1f1165384b3db951d17093ce095254,1329575176,36.151974,-92.27542,0
154331,2019-03-23 23:42:02,213114122496591,"fraud_Hagenes, Hermann and Stroman",travel,6.2,Jeremy,Perry,M,797 Jennifer Loop Suite 634,Minnesota Lake,MN,56068,43.8295,-93.8282,1087,Music tutor,1963-07-14,cbc9c0a0d6eb346f78b37669b4a9d38b,1332546122,44.238061,-94.168504,1
351131,2019-06-14 01:21:57,6011948324228984,fraud_Heller-Abshire,grocery_net,17.37,Mckenzie,Brooks,F,3872 Matthew Skyway,Paris,MS,38949,34.1992,-89.382,297,"Administrator, local government",1961-12-14,4f4d7f9693dba379a57dd605fdb23df4,1339636917,33.726158,-88.951239,1
468803,2019-07-25 21:21:58,4629451965224809,fraud_Lesch Ltd,shopping_pos,157.95,Karen,Warren,F,4900 Curtis Gardens Suite 952,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",1997-12-26,59def6d62402612026f8ced1d7e03fa9,1343251318,30.653452,-82.96310600000001,0
239836,2019-04-29 23:44:02,30344654314976,fraud_McDermott-Weimann,grocery_pos,336.71,Christine,Johnson,F,8011 Chapman Tunnel Apt. 568,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,7e7f1d6ee0a67e268e4b0b337613bdc3,1335743042,39.894543,-121.344376,1
930704,2020-01-04 21:30:36,4003989662068504,"fraud_Schaefer, Fay and Hilll",entertainment,179.0,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,9696b818586b8fd48f8f6e7bd07e726e,1357335036,32.986705,-86.3762,0
690450,2019-10-21 12:05:10,4149635823017,fraud_O'Connell-Ullrich,home,87.09,Samuel,Farrell,M,428 Michael Tunnel Apt. 377,Cleveland,AL,35049,33.9778,-86.5598,3996,Aid worker,1977-06-14,5c1e66edca395490e6b55cdaf71dea8a,1350821110,33.588078,-86.808914,0
673742,2019-10-14 03:41:18,6569097840281287,"fraud_Lind, Huel and McClure",gas_transport,11.68,Steven,Johnson,M,7470 John Tunnel Suite 937,Aurora,CO,80014,39.6662,-104.835,389246,"Scientist, marine",1969-12-12,e64d10abd181e77b11eb8f7043084e17,1350186078,39.099754,-105.575511,1
1272091,2020-06-12 15:54:10,6011492816282597,fraud_Collier LLC,home,27.6,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762,33.3398,-92.7442,2501,Financial adviser,1986-06-11,a8a089867eb9ad10825e5c463591119f,1371052450,33.896094,-93.024341,0
710732,2019-10-30 15:08:39,2720894374956739,fraud_Pacocha-Weissnat,kids_pets,86.38,Audrey,Hickman,F,3325 Gregory Square,Mount Clemens,MI,48043,42.5978,-82.8823,16305,"Psychologist, sport and exercise",1927-05-25,796fc4118db7af273de62e87906af7da,1351609719,42.270424,-82.752383,0
1053346,2020-03-13 05:21:51,378904938837132,fraud_Corwin-Collins,gas_transport,55.25,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,ebd32da0a11962fe9b745f6446ece214,1363152111,36.171357,-97.95985,0
695769,2019-10-24 04:30:47,371683116218417,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,4.05,Debra,Becker,F,384 Jonathan Hills,Iselin,NJ,8830,40.5716,-74.3167,18459,Emergency planning/management officer,1929-03-19,8af3eafcc2d8a2af9d05e2f1cd60b6dc,1351053047,40.107304,-73.46463100000001,0
996267,2020-02-11 14:38:46,3598304579370089,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,8.95,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,ae63b37fd6d8767095cdc8e319c9345b,1360593526,38.50054,-97.745964,0
211176,2019-04-17 23:16:52,60422928733,"fraud_Bahringer, Schoen and Corkery",shopping_pos,929.76,Jeffrey,Powers,M,38352 Parrish Road Apt. 652,North Augusta,SC,29860,33.6028,-81.9748,46944,Secondary school teacher,1942-04-02,40efbc0a282fc454a83a40e0db7cf82f,1334704612,34.213448,-81.980664,1
1093664,2020-03-30 18:21:21,6011893664860915,"fraud_Medhurst, Cartwright and Ebert",personal_care,125.02,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,2a7f471f9f83976a1557ea2735358d2d,1364667681,39.785917,-104.840963,0
1132779,2020-04-16 22:25:35,2285066385084291,"fraud_Bernhard, Grant and Langworth",shopping_pos,693.52,Richard,Brown,M,17819 Jose Mount Suite 657,Heidelberg,MS,39439,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",1988-02-15,02289ddd125e6c8b1533c93157b8c9ab,1366151135,30.965883,-88.87944499999999,1
432097,2019-07-12 22:49:00,4481172224716138389,fraud_Schumm PLC,shopping_net,968.99,Jennifer,Johnson,F,370 Lisa Estate,Morven,NC,28119,34.8511,-80.0025,2801,Regulatory affairs officer,1961-06-18,fe14620af28b4c71c1867facdbe5c282,1342133340,34.932355,-79.27700899999999,1
940071,2020-01-10 12:31:54,342351256941125,fraud_Torphy-Goyette,shopping_pos,9.44,Rebecca,Obrien,F,5619 Mendoza Inlet,Juliette,GA,31046,33.1194,-83.8235,3343,Theatre manager,1990-06-08,438735aa67dec1b35de4149cd2d3b620,1357821114,32.760936,-83.742094,0
89923,2019-02-22 22:57:49,573860193545,fraud_Stamm-Witting,shopping_net,983.73,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,1986-07-23,60f22e614e5c10528fb3179795493242,1329951469,43.052574,-87.098636,1
1014763,2020-02-22 23:08:44,30033162392091,fraud_Miller-Harris,misc_net,831.25,Kevin,Summers,M,7302 Samantha Mission,Carroll,NE,68723,42.277,-97.1926,566,Metallurgist,1975-01-26,9e24225fa6507ebfeea65cb3d7af2974,1361574524,41.58913,-97.668688,1
220945,2019-04-22 00:49:29,4599285557366057,fraud_Mraz-Herzog,gas_transport,47.33,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,9b022621753c8e6a46a792998f95613e,1335055769,38.274178000000006,-98.025467,0
778055,2019-11-29 20:09:42,4681699462969,fraud_Volkman-Predovic,shopping_net,7.98,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",1978-03-06,de011c9dca5e07e628702951f0a4820b,1354219782,35.761526,-86.503203,0
724945,2019-11-05 13:19:46,4841313716651064,fraud_Kulas Group,health_fitness,75.16,Omar,Gay,M,2161 Blankenship Freeway,West Hartford,VT,5084,43.7185,-72.4439,140,"Development worker, community",1989-10-28,c4eb3c8152159fd3a6dc931d2644abc1,1352121586,43.084349,-71.66246899999999,0
560349,2019-08-26 16:04:28,6544734391390261,fraud_Marvin-Lind,personal_care,41.45,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,1982-02-08,9a2c90cd5b711bbab500ca4471d3451b,1345997068,40.956142,-88.10866,0
961801,2020-01-22 17:06:36,3587960728692500,"fraud_Feil, Hilpert and Koss",food_dining,4.5,Kathy,Hughes,F,02110 Lucas Freeway Suite 517,Battle Creek,IA,51006,42.3327,-95.6045,1075,"Teacher, early years/pre",1997-01-02,e1f4467116b0df98c2b26b9858db9edc,1358874396,43.24645,-95.307169,0
201847,2019-04-13 23:23:34,4917226033950,fraud_Jaskolski-Vandervort,misc_net,868.14,Adam,Keller,M,32600 Cobb Curve,Sardis,AL,36775,32.2844,-86.992,800,Learning disability nurse,1932-09-17,a5ed9669845f53deca44ed7dfdce3424,1334359414,32.968757000000004,-86.766819,1
1027476,2020-03-01 23:21:51,376944481517097,fraud_Beier-Hyatt,shopping_pos,1022.18,Tiffany,Stephens,F,1447 Ryan Lodge,Grand Bay,AL,36541,30.4983,-88.3282,15647,"Scientist, physiological",1957-12-26,2f92b535c26a2d67eab79248226ab6f1,1362180111,29.763339,-88.73364000000001,1
350966,2019-06-13 23:33:06,373905417449658,fraud_Carroll PLC,health_fitness,31.84,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,1970-11-12,0a79813e126c5bc7d0e563d612cd1146,1339630386,32.803104,-98.464466,0
1132984,2020-04-17 00:46:57,4980323467523543940,fraud_Strosin-Cruickshank,grocery_pos,289.37,Patrick,Massey,M,7812 Shane Shoals Apt. 607,North Haverhill,NH,3774,44.0978,-72.0191,1966,Structural engineer,1947-10-27,ab7f8f9828d2a892f026609097982b18,1366159617,44.278078,-72.541062,1
904515,2019-12-28 02:49:00,2297447006766555,"fraud_Terry, Johns and Bins",misc_pos,149.74,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1960-01-13,2268823d5a58bb1a367edfd65738e2dd,1356662940,39.22806,-88.675448,0
28815,2019-01-17 22:26:02,4642255475285942,fraud_Kutch-Wilderman,home,187.35,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,4f7bdd079103fb386ebe90b1fd22fd7b,1326839162,39.42207,-109.555496,1
510069,2019-08-09 14:44:35,180048185037117,fraud_O'Keefe-Wisoky,food_dining,34.48,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,1e014235b3fa794298e069c630ad62ec,1344523475,40.114098,-75.292393,0
992109,2020-02-09 13:56:06,6592861994408652,"fraud_Koss, Hansen and Lueilwitz",home,4.62,Ashley,Whitehead,F,58188 Madison Meadow Apt. 949,Cowlesville,NY,14037,42.8112,-78.4481,1166,Colour technologist,1983-06-12,21459ca577bf66f687c85364493470f5,1360418166,42.83183,-79.34794000000001,0
1225857,2020-05-26 18:25:23,4904681492230012,fraud_Lubowitz-Walter,kids_pets,33.39,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,4053164489ee6c6a133e487c1d8fbefb,1369592723,41.259012,-74.214396,0
622378,2019-09-21 23:40:14,2248348993063230,fraud_Larson-Moen,entertainment,164.17,Jennifer,Scott,F,376 John Fork Suite 848,Randolph,OH,44265,41.0109,-81.2977,51,Mechanical engineer,1960-08-05,d329016737401de46098f7bbc8cb6b68,1348270814,41.484838,-80.457817,0
72389,2019-02-12 06:06:12,213195754007681,fraud_Corwin-Collins,gas_transport,36.58,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,1969-07-24,4bdee852531bb99399883d2d620cf074,1329026772,42.12641,-92.923614,0
93730,2019-02-25 02:57:35,3587960728692500,fraud_Vandervort-Funk,grocery_pos,292.71,Kathy,Hughes,F,02110 Lucas Freeway Suite 517,Battle Creek,IA,51006,42.3327,-95.6045,1075,"Teacher, early years/pre",1997-01-02,05bd6d8fb37b84389f8cfdbd62a17da4,1330138655,43.207771,-95.920898,1
292325,2019-05-24 02:28:14,6517217825320610,"fraud_Schumm, Bauch and Ondricka",grocery_pos,328.67,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",1958-06-11,19bbfce0e487d4e0347f0707e89c34b8,1337826494,31.647493,-90.011511,1
126020,2019-03-11 00:05:29,30143713661454,"fraud_Raynor, Reinger and Hagenes",gas_transport,18.83,Nicholas,Thornton,M,5270 Megan Burg Suite 756,Halma,MN,56729,48.6669,-96.5969,140,"Embryologist, clinical",1942-01-06,f00d30f86fc842509ad68f1e8466c1e5,1331424329,48.113109,-96.834209,1
116234,2019-03-06 22:51:35,2227671554547514,fraud_Boyer-Haley,travel,8.29,Angie,Jones,F,6970 Blake Trail,Clearwater,FL,33760,27.9004,-82.7152,172247,"Geneticist, molecular",1979-10-22,82a829de838c3f71dcfa2b65908d7f7e,1331074295,27.125743,-81.947313,1
219298,2019-04-21 14:18:55,2712209726293386,fraud_Reichel LLC,personal_care,120.06,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,126c518b571ca417a0f9edd39cd744c7,1335017935,31.127113,-91.133712,0
387620,2019-06-26 19:29:46,4099707841315751,fraud_Bahringer Group,health_fitness,10.39,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,2a4664b4ba8bde6426067ce5c7d4baff,1340738986,38.936346,-79.191034,0
1288496,2020-06-17 23:48:39,2222001896600109,fraud_Hamill-D'Amore,health_fitness,20.51,Susan,Hernandez,F,2193 Osborne Run Apt. 789,Moro,IL,62067,38.9318,-89.9618,2401,"Buyer, industrial",1972-01-03,713b23873d35839c842365a63d5c6086,1371512919,39.415541,-89.791014,1
435166,2019-07-13 21:32:04,6597888193422452,fraud_Bode-Schuster,kids_pets,30.25,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,1964-08-23,4d54e7ee30b36e3248fb155e3a14d760,1342215124,33.629599,-98.046626,0
21891,2019-01-14 02:19:09,4377338765909719,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,328.57,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,37754,36.115,-84.0438,4729,"Geologist, wellsite",1982-04-19,284b020c19b9c9527df67921d949f87f,1326507549,35.281327000000005,-84.797388,1
716906,2019-11-02 16:44:00,6011382886333463,fraud_Padberg-Welch,grocery_pos,362.92,Martin,Duarte,M,6251 Payne Flats Apt. 581,Luzerne,MI,48636,44.6001,-84.2931,864,General practice doctor,1942-05-04,4579586af46d133e727880c19265b176,1351874640,43.962132,-83.832185,1
221846,2019-04-22 09:35:59,3583793405872580,fraud_Luettgen PLC,gas_transport,81.96,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,1970-09-27,56bca6ce5fa81160973a50830281e61a,1335087359,34.963906,-98.311849,0
290346,2019-05-23 01:16:21,4426075337087318654,"fraud_Moen, Reinger and Murphy",grocery_pos,319.58,Kyle,James,M,621 Smith Hollow Apt. 738,Topeka,KS,66616,39.0645,-95.6413,163415,Clinical cytogeneticist,1975-06-25,636effa9f984e27f94ed61ce4edcc5f8,1337735781,38.114785,-95.093845,1
